19228,KACB,small_airport,Antrim County Airport,44.988602,-85.198402,623,NA,US,US-MI,Bellaire,no,KACB,ACB,ACB,,https://en.wikipedia.org/wiki/Antrim_County_Airport,
19229,KACJ,small_airport,Souther Field,32.1108017,-84.18890381,468,NA,US,US-GA,Americus,no,KACJ,,ACJ,,,
3360,KACK,medium_airport,Nantucket Memorial Airport,41.25310135,-70.06020355,47,NA,US,US-MA,Nantucket,yes,KACK,ACK,ACK,,http://en.wikipedia.org/wiki/Nantucket_Memorial_Airport,
19230,KACP,small_airport,Allen Parish Airport,30.75029945373535,-92.68830108642578,107,NA,US,US-LA,Oakdale,no,KACP,,ACP,,,
19231,KACQ,small_airport,Waseca Municipal Airport,44.07350158691406,-93.55290222167969,1126,NA,US,US-MN,Waseca,no,KACQ,,ACQ,,,
3361,KACT,medium_airport,Waco Regional Airport,31.611299514770508,-97.23049926757812,516,NA,US,US-TX,Waco,yes,KACT,ACT,ACT,,http://en.wikipedia.org/wiki/Waco_Regional_Airport,
3362,KACV,medium_airport,Arcata Airport,40.97809982299805,-124.10900115966797,221,NA,US,US-CA,Arcata/Eureka,yes,KACV,ACV,ACV,,http://en.wikipedia.org/wiki/Arcata-Eureka_Airport,
3363,KACY,medium_airport,Atlantic City International Airport,39.45759963989258,-74.57720184326172,75,NA,US,US-NJ,Atlantic City,yes,KACY,ACY,ACY,,http://en.wikipedia.org/wiki/Atlantic_City_International_Airport,
19232,KACZ,small_airport,Henderson Field,34.717899322509766,-78.00360107421875,39,NA,US,US-NC,Wallace,no,KACZ,,ACZ,,http://en.wikipedia.org/wiki/Henderson_Field_(North_Carolina),
19233,KADC,small_airport,Wadena Municipal Airport,46.45029830932617,-95.21099853515625,1369,NA,US,US-MN,Wadena,no,KADC,,ADC,,,
19234,KADG,small_airport,Lenawee County Airport,41.8676986694,-84.07730102539999,798,NA,US,US-MI,Adrian,no,KADG,ADG,ADG,,http://en.wikipedia.org/wiki/Lenawee_County_Airport,
19235,KADH,small_airport,Ada Municipal Airport,34.8042984009,-96.67130279540001,1016,NA,US,US-OK,Ada,no,KADH,ADT,ADH,,http://en.wikipedia.org/wiki/Ada_Municipal_Airport,
19236,KADM,small_airport,Ardmore Municipal Airport,34.30301,-97.0196342,777,NA,US,US-OK,Ardmore,no,KADM,ADM,ADM,,http://en.wikipedia.org/wiki/Ardmore_Municipal_Airport,
19237,KADS,small_airport,Addison Airport,32.9686012268,-96.8364028931,644,NA,US,US-TX,Dallas,no,KADS,ADS,ADS,,http://en.wikipedia.org/wiki/Addison_Airport,
19238,KADT,small_airport,Atwood-Rawlins County City Airport,39.84009933,-101.0419998,2991,NA,US,US-KS,Atwood,no,KADT,,ADT,,,
19239,KADU,small_airport,Audubon County Airport,41.70140075683594,-94.92050170898438,1287,NA,US,US-IA,Audubon,no,KADU,,ADU,,,
3364,KADW,large_airport,Andrews Air Force Base,38.810798645,-76.86699676510001,280,NA,US,US-MD,Camp Springs,no,KADW,ADW,ADW,,http://en.wikipedia.org/wiki/Joint_Base_Andrews,
19240,KAE,seaplane_base,Kake Seaplane Base,56.9729995728,-133.945999146,0,NA,US,US-AK,Kake,no,KAE,KAE,KAE,,http://en.wikipedia.org/wiki/Kake_Seaplane_Base,
19242,KAEG,small_airport,Double Eagle II Airport,35.145198822021484,-106.79499816894531,5837,NA,US,US-NM,Albuquerque,no,KAEG,,AEG,,http://en.wikipedia.org/wiki/Double_Eagle_II_Airport,
19243,KAEJ,small_airport,Central Colorado Regional Airport,38.81420135498047,-106.12100219726562,7946,NA,US,US-CO,Buena Vista,no,KAEJ,,AEJ,,,
19244,KAEL,small_airport,Albert Lea Municipal Airport,43.68149948,-93.36720276,1260,NA,US,US-MN,Albert Lea,no,KAEL,AEL,AEL,,http://en.wikipedia.org/wiki/Albert_Lea_Municipal_Airport,
3365,KAEX,medium_airport,Alexandria International Airport,31.32740020751953,-92.54979705810547,89,NA,US,US-LA,Alexandria,yes,KAEX,AEX,AEX,,http://en.wikipedia.org/wiki/Alexandria_International_Airport,
19245,KAFF,small_airport,USAF Academy Airfield,38.96969986,-104.8130035,6572,NA,US,US-CO,Colorado Springs,no,KAFF,AFF,AFF,,,
19246,KAFJ,small_airport,Washington County Airport,40.1365013123,-80.29019927979999,1184,NA,US,US-PA,Washington,no,KAFJ,WSG,AFJ,,http://en.wikipedia.org/wiki/Washington_County_Airport_(Pennsylvania),
19247,KAFK,small_airport,Nebraska City Municipal Airport,40.60689926,-95.86569977,1165,NA,US,US-NE,Nebraska City,no,KAFK,,AFK,,,
19248,KAFN,small_airport,Jaffrey Airport Silver Ranch Airport,42.805099487300005,-72.0029983521,1040,NA,US,US-NH,Jaffrey,no,KAFN,AFN,AFN,http://silverranchairpark.com/,http://en.wikipedia.org/wiki/Jaffrey_Airport_%E2%80%93_Silver_Ranch_Airpark,
19249,KAFO,small_airport,Afton Municipal Airport,42.7112007141,-110.942001343,6221,NA,US,US-WY,Afton,no,KAFO,AFO,AFO,http://www.aftonairpark.com/,http://en.wikipedia.org/wiki/Afton_Municipal_Airport,
19250,KAFP,small_airport,Anson County Airport,35.020599365234375,-80.07710266113281,300,NA,US,US-NC,Wadesboro,no,KAFP,,AFP,,http://en.wikipedia.org/wiki/Anson_County_Airport,
3366,KAFW,large_airport,Fort Worth Alliance Airport,32.9875984192,-97.31880187990001,722,NA,US,US-TX,Fort Worth,no,KAFW,AFW,AFW,http://www.allianceairport.com/,http://en.wikipedia.org/wiki/Fort_Worth_Alliance_Airport,
3367,KAGC,medium_airport,Allegheny County Airport,40.354400634765625,-79.9301986694336,1252,NA,US,US-PA,Pittsburgh,no,KAGC,AGC,AGC,,http://en.wikipedia.org/wiki/Allegheny_County_Airport,
19251,KAGO,small_airport,Magnolia Municipal Airport,33.22800064,-93.21700287,319,NA,US,US-AR,Magnolia,no,KAGO,AGO,AGO,,http://en.wikipedia.org/wiki/Magnolia_Municipal_Airport,
19252,KAGR,small_airport,MacDill Air Force Base Auxiliary Field,27.65060043334961,-81.34940338134766,68,NA,US,US-FL,Avon Park,no,KAGR,,AGR,,,
3368,KAGS,large_airport,Augusta Regional At Bush Field,33.36989974975586,-81.9645004272461,144,NA,US,US-GA,Augusta,yes,KAGS,AGS,AGS,,http://en.wikipedia.org/wiki/Augusta_Regional_Airport,
19253,KAGZ,small_airport,Wagner Municipal Airport,43.06330108642578,-98.29620361328125,1475,NA,US,US-SD,Wagner,no,KAGZ,,AGZ,,,
19254,KAHC,small_airport,Amedee Army Air Field,40.26620102,-120.1529999,4012,NA,US,US-CA,Herlong,no,KAHC,AHC,AHC,,http://en.wikipedia.org/wiki/Amedee_Army_Airfield,
19255,KAHH,small_airport,Amery Municipal Airport,45.2811012268,-92.37539672850001,1088,NA,US,US-WI,Amery,no,KAHH,AHH,AHH,,http://en.wikipedia.org/wiki/Amery_Municipal_Airport,
3369,KAHN,medium_airport,Athens Ben Epps Airport,33.94860076904297,-83.32630157470703,808,NA,US,US-GA,Athens,yes,KAHN,AHN,AHN,,http://en.wikipedia.org/wiki/Athens-Ben_Epps_Airport,
19256,KAHQ,small_airport,Wahoo Municipal Airport,41.2412986755,-96.59400177,1224,NA,US,US-NE,Wahoo,no,KAHQ,,AHQ,,http://en.wikipedia.org/wiki/Wahoo_Municipal_Airport,
19257,KAIA,small_airport,Alliance Municipal Airport,42.0531997681,-102.804000854,3931,NA,US,US-NE,Alliance,no,KAIA,AIA,AIA,,http://en.wikipedia.org/wiki/Alliance_Municipal_Airport,
19258,KAIB,small_airport,Hopkins Field,38.238800048828,-108.56300354004,5940,NA,US,US-CO,Nucla,no,KAIB,,AIB,http://www.montrosecounty.net/195/Nucla-Hopkins-Field,,6V6
19259,KAID,small_airport,Anderson Municipal Darlington Field,40.10860061649999,-85.6129989624,919,NA,US,US-IN,Anderson,no,KAID,AID,AID,,http://en.wikipedia.org/wiki/Anderson_Municipal_Airport,
19260,KAIG,small_airport,Langlade County Airport,45.15420150756836,-89.11070251464844,1521,NA,US,US-WI,Antigo,no,KAIG,,AIG,,,
19261,KAIK,small_airport,Aiken Municipal Airport,33.6493988037,-81.68499755859999,528,NA,US,US-SC,Aiken,no,KAIK,AIK,AIK,,http://en.wikipedia.org/wiki/Aiken_Municipal_Airport,Aiken Air Force Station
19262,KAIO,small_airport,Atlantic Municipal Airport,41.40729904,-95.04689789,1165,NA,US,US-IA,Atlantic,no,KAIO,AIO,AIO,,http://en.wikipedia.org/wiki/Atlantic_Municipal_Airport,
19263,KAIT,small_airport,Aitkin Municipal Steve Kurtz Field,46.54840087890625,-93.67680358886719,1205,NA,US,US-MN,Aitkin,no,KAIT,,AIT,,,
19264,KAIV,small_airport,George Downer Airport,33.106499,-88.1978,150,NA,US,US-AL,Aliceville,no,KAIV,AIV,AIV,,https://en.wikipedia.org/wiki/George_Downer_Airport,
19265,KAIY,closed,Atlantic City Municipal Bader Field,39.3600006104,-74.4561004639,8,NA,US,US-NJ,Atlantic City,no,KAIY,AIY,AIY,,http://en.wikipedia.org/wiki/Bader_Field,
19266,KAIZ,small_airport,Lee C Fine Memorial Airport,38.0960006714,-92.54949951170002,869,NA,US,US-MO,Kaiser Lake Ozark,no,KAIZ,AIZ,AIZ,,http://en.wikipedia.org/wiki/Lee_C._Fine_Memorial_Airport,
19267,KAJG,small_airport,Mount Carmel Municipal Airport,38.60649872,-87.72669983,429,NA,US,US-IL,Mount Carmel,no,KAJG,,AJG,,,
19268,KAJO,small_airport,Corona Municipal Airport,33.897701263427734,-117.60199737548828,533,NA,US,US-CA,Corona,no,KAJO,,AJO,,http://en.wikipedia.org/wiki/Corona_Municipal_Airport,
19269,KAJR,small_airport,Habersham County Airport,34.49990082,-83.55670166,1448,NA,US,US-GA,Cornelia,no,KAJR,,AJR,,,
19270,KAJZ,small_airport,Blake Field,38.786399841308594,-108.06400299072266,5193,NA,US,US-CO,Delta,no,KAJZ,,AJZ,,,
19271,KAKH,small_airport,Gastonia Municipal Airport,35.2025985718,-81.1499023438,798,NA,US,US-NC,Gastonia,no,KAKH,,AKH,http://www.gastoniaairport.com/,http://en.wikipedia.org/wiki/Gastonia_Municipal_Airport,
19272,KAKO,small_airport,Colorado Plains Regional Airport,40.1755981445,-103.222000122,4714,NA,US,US-CO,Akron,no,KAKO,AKO,AKO,http://www.co.washington.co.us/airport.htm,http://en.wikipedia.org/wiki/Colorado_Plains_Regional_Airport,
19273,KAKQ,small_airport,Wakefield Municipal Airport,36.98720169067383,-77.0010986328125,113,NA,US,US-VA,Wakefield,no,KAKQ,,AKQ,,,
3370,KAKR,medium_airport,Akron Fulton International Airport,41.0374984741,-81.4669036865,1067,NA,US,US-OH,Akron,no,KAKR,AKC,AKR,,http://en.wikipedia.org/wiki/Akron_Fulton_International_Airport,
3371,KALB,medium_airport,Albany International Airport,42.74829864501953,-73.80169677734375,285,NA,US,US-NY,Albany,yes,KALB,ALB,ALB,http://www.albanyairport.com/,http://en.wikipedia.org/wiki/Albany_International_Airport,
3372,KALI,medium_airport,Alice International Airport,27.740900039699998,-98.02690124510002,178,NA,US,US-TX,Alice,no,KALI,ALI,ALI,,http://en.wikipedia.org/wiki/Alice_International_Airport,
3373,KALM,medium_airport,Alamogordo White Sands Regional Airport,32.8399009705,-105.990997314,4200,NA,US,US-NM,Alamogordo,no,KALM,ALM,ALM,,http://en.wikipedia.org/wiki/Alamogordo-White_Sands_Regional_Airport,
3374,KALN,medium_airport,St Louis Regional Airport,38.89030075069999,-90.0459976196,544,NA,US,US-IL,Alton/St Louis,no,KALN,ALN,ALN,,http://en.wikipedia.org/wiki/St._Louis_Regional_Airport,Civic Memorial Airport
3375,KALO,medium_airport,Waterloo Regional Airport,42.557098388671875,-92.40029907226562,873,NA,US,US-IA,Waterloo,yes,KALO,ALO,ALO,,http://en.wikipedia.org/wiki/Waterloo_Regional_Airport,
19275,KALS,medium_airport,San Luis Valley Regional Bergman Field,37.434898,-105.866997,7539,NA,US,US-CO,Alamosa,yes,KALS,ALS,ALS,,https://en.wikipedia.org/wiki/San_Luis_Valley_Regional_Airport,http://en.wikipedia.org/wiki/San_Luis_Valley_Regional_Airport
3376,KALW,medium_airport,Walla Walla Regional Airport,46.09489822,-118.288002,1194,NA,US,US-WA,Walla Walla,yes,KALW,ALW,ALW,,http://en.wikipedia.org/wiki/Walla_Walla_Regional_Airport,
19276,KALX,small_airport,Thomas C Russell Field,32.914699554399995,-85.9629974365,686,NA,US,US-AL,Alexander City,no,KALX,ALX,ALX,,http://en.wikipedia.org/wiki/Thomas_C._Russell_Field,
3377,KAMA,large_airport,Rick Husband Amarillo International Airport,35.219398498535156,-101.70600128173828,3607,NA,US,US-TX,Amarillo,yes,KAMA,AMA,AMA,,http://en.wikipedia.org/wiki/Rick_Husband_Amarillo_International_Airport,
19277,KAMG,small_airport,Bacon County Airport,31.536100387573242,-82.50659942626953,200,NA,US,US-GA,Alma,no,KAMG,,AMG,,,
19278,KAMN,small_airport,Gratiot Community Airport,43.322101593,-84.68800354,754,NA,US,US-MI,Alma,no,KAMN,AMN,AMN,http://www.ci.alma.mi.us/1/307/airport.asp,http://en.wikipedia.org/wiki/Gratiot_Community_Airport,
19279,KAMT,small_airport,Alexander Salamon Airport,38.85150146484375,-83.56629943847656,896,NA,US,US-OH,West Union,no,KAMT,,AMT,,,
19280,KAMW,small_airport,Ames Municipal Airport,41.992001,-93.621803,956,NA,US,US-IA,Ames,no,KAMW,AMW,AMW,,https://en.wikipedia.org/wiki/Ames_Municipal_Airport,
3378,KANB,medium_airport,Anniston Metropolitan Airport,33.58819962,-85.85810089,612,NA,US,US-AL,Anniston,no,KANB,ANB,ANB,,http://en.wikipedia.org/wiki/Anniston_Metropolitan_Airport,
3379,KAND,medium_airport,Anderson Regional Airport,34.4945983887,-82.70939636230001,782,NA,US,US-SC,Anderson,no,KAND,AND,AND,,http://en.wikipedia.org/wiki/Anderson_Regional_Airport,
19281,KANE,small_airport,Anoka County-Blaine Arpt(Janes Field) Airport,45.14500046,-93.21140289,912,NA,US,US-MN,Minneapolis,no,KANE,,ANE,,,
19282,KANJ,small_airport,Sault Ste Marie Municipal Sanderson Field,46.47919846,-84.36840057,716,NA,US,US-MI,Sault Ste Marie,no,KANJ,,ANJ,,,
19283,KANK,small_airport,Harriet Alexander Field,38.538299560547,-106.04900360107,7523,NA,US,US-CO,Salida,no,KANK,SLT,ANK,http://cityofsalida.com/departments/harriet-alexander-field-airport/,http://en.wikipedia.org/wiki/Harriet_Alexander_Field,
19284,KANP,small_airport,Lee Airport,38.942902,-76.568398,34,NA,US,US-MD,Annapolis,no,KANP,ANP,ANP,,https://en.wikipedia.org/wiki/Lee_Airport,
19285,KANQ,small_airport,Tri State Steuben County Airport,41.639702,-85.083504,995,NA,US,US-IN,Angola,no,KANQ,ANQ,ANQ,,https://en.wikipedia.org/wiki/Tri-State_Steuben_County_Airport,
19286,KANW,small_airport,Ainsworth Municipal Airport,42.579201,-99.992996,2589,NA,US,US-NE,Ainsworth,no,KANW,ANW,ANW,,https://en.wikipedia.org/wiki/Ainsworth_Regional_Airport,
19287,KANY,small_airport,Anthony Municipal Airport,37.158501,-98.079597,1340,NA,US,US-KS,Anthony,no,KANY,ANY,ANY,,https://en.wikipedia.org/wiki/Anthony_Municipal_Airport,
19288,KAOC,small_airport,Arco Butte County Airport,43.60350036621094,-113.33399963378906,5332,NA,US,US-ID,Arco,no,KAOC,,AOC,,,
19289,KAOH,small_airport,Lima Allen County Airport,40.706902,-84.026703,975,NA,US,US-OH,Lima,no,KAOH,AOH,AOH,,https://en.wikipedia.org/wiki/Lima_Allen_County_Airport,
3380,KAOO,medium_airport,Altoona Blair County Airport,40.29639816,-78.31999969,1503,NA,US,US-PA,Altoona,yes,KAOO,AOO,AOO,,http://en.wikipedia.org/wiki/Altoona-Blair_County_Airport,
19290,KAOV,small_airport,Ava Bill Martin Memorial Airport,36.971900939941406,-92.68190002441406,1311,NA,US,US-MO,Ava,no,KAOV,,AOV,,,
19291,KAPA,medium_airport,Centennial Airport,39.57009888,-104.848999,5885,NA,US,US-CO,Denver,no,KAPA,APA,APA,,http://en.wikipedia.org/wiki/Centennial_Airport,Arapahoe County Airport
19292,KAPC,small_airport,Napa County Airport,38.2132,-122.280998,35,NA,US,US-CA,Napa,no,KAPC,APC,APC,http://www.napacountyairport.org/,https://en.wikipedia.org/wiki/Napa_County_Airport,
19293,KAPF,medium_airport,Naples Municipal Airport,26.1525993347,-81.7752990723,8,NA,US,US-FL,Naples,no,KAPF,APF,APF,,http://en.wikipedia.org/wiki/Naples_Municipal_Airport,
3381,KAPG,medium_airport,Phillips Army Air Field,39.466202,-76.1688,57,NA,US,US-MD,Aberdeen Proving Grounds(Aberdeen),no,KAPG,APG,APG,,https://en.wikipedia.org/wiki/Phillips_Army_Airfield,
19294,KAPH,small_airport,A P Hill Aaf (Fort A P Hill) Airport,38.06890106,-77.31829834,220,NA,US,US-VA,Fort A. P. Hill,no,KAPH,APH,APH,,http://en.wikipedia.org/wiki/A.P._Hill_Army_Airfield,
3382,KAPN,medium_airport,Alpena County Regional Airport,45.0780983,-83.56030273,690,NA,US,US-MI,Alpena,yes,KAPN,APN,APN,,http://en.wikipedia.org/wiki/Alpena_County_Regional_Airport,
19295,KAPT,small_airport,Marion County Brown Field,35.060699,-85.585297,641,NA,US,US-TN,Jasper,no,KAPT,APT,APT,,https://en.wikipedia.org/wiki/Marion_County_Airport_(Tennessee),
19296,KAPV,small_airport,Apple Valley Airport,34.575298309299995,-117.185997009,3062,NA,US,US-CA,Apple Valley,no,KAPV,APV,APV,,http://en.wikipedia.org/wiki/Apple_Valley_Airport_(California),
21170,KAPY,small_airport,Zapata County Airport,26.968799591099998,-99.2489013672,422,NA,US,US-TX,Zapata,no,KAPY,,APY,http://www.co.zapata.tx.us/default.aspx?Zapata_County/Airport,,Formerly T86
19297,KAQO,small_airport,Llano Municipal Airport,30.783700942993,-98.662002563477,1102,NA,US,US-TX,Llano,no,KAQO,,AQO,http://www.cityofllano.com/137/Municipal-Airport,https://en.wikipedia.org/wiki/Llano_Municipal_Airport,6R9
19298,KAQP,small_airport,Appleton Municipal Airport,45.227500915527344,-96.00430297851562,1020,NA,US,US-MN,Appleton,no,KAQP,,AQP,,,
19299,KAQR,small_airport,Atoka Municipal Airport,34.398300170898,-96.148101806641,590,NA,US,US-OK,Atoka,no,KAQR,,AQR,http://www.atokaok.org/195/Atoka-Municipal-Airport,https://en.wikipedia.org/wiki/Atoka_Municipal_Airport,F80
19300,KAQW,small_airport,Harriman and West Airport,42.695899963378906,-73.17040252685547,654,NA,US,US-MA,North Adams,no,KAQW,,AQW,,,
19301,KARA,medium_airport,Acadiana Regional Airport,30.0378,-91.883904,24,NA,US,US-LA,New Iberia,no,KARA,ARA,ARA,http://www.flyiberiaparish.com/,https://en.wikipedia.org/wiki/Acadiana_Regional_Airport,
19302,KARB,small_airport,Ann Arbor Municipal Airport,42.2229995728,-83.74559783939999,839,NA,US,US-MI,Ann Arbor,no,KARB,ARB,ARB,,http://en.wikipedia.org/wiki/Ann_Arbor_Municipal_Airport,
19303,KARG,small_airport,Walnut Ridge Regional Airport,36.124667,-90.925111,279,NA,US,US-AR,Walnut Ridge,no,KARG,ARG,ARG,http://walnutridgeairport.com/,https://en.wikipedia.org/wiki/Walnut_Ridge_Regional_Airport,
19304,KARM,small_airport,Wharton Regional Airport,29.254299163800003,-96.1544036865,100,NA,US,US-TX,Wharton,no,KARM,WHT,ARM,,http://en.wikipedia.org/wiki/Wharton_Regional_Airport,
19305,KARR,small_airport,Aurora Municipal Airport,41.771900177,-88.47570037839999,712,NA,US,US-IL,Chicago/Aurora,no,KARR,AUZ,ARR,,http://en.wikipedia.org/wiki/Aurora_Municipal_Airport_(Illinois),
3383,KART,medium_airport,Watertown International Airport,43.99190139770508,-76.02169799804688,325,NA,US,US-NY,Watertown,yes,KART,ART,ART,,http://en.wikipedia.org/wiki/Watertown_International_Airport,
19306,KARV,small_airport,Lakeland-Noble F. Lee Memorial field,45.92789841,-89.73090363,1629,NA,US,US-WI,Minocqua-Woodruff,no,KARV,ARV,ARV,,http://en.wikipedia.org/wiki/Lakeland_Airport,
19028,KARW,small_airport,Beaufort County Airport,32.4122009277,-80.6343994141,10,NA,US,US-SC,Beaufort,no,KARW,BFT,ARW,,http://en.wikipedia.org/wiki/Beaufort_County_Airport,Formerly 73J
19307,KASD,small_airport,Slidell Airport,30.3451004,-89.82080078,29,NA,US,US-LA,Slidell,no,KASD,,ASD,,,
19308,KASE,medium_airport,Aspen-Pitkin Co/Sardy Field,39.22320175,-106.8690033,7820,NA,US,US-CO,Aspen,yes,KASE,ASE,ASE,http://aspenairport.com/,http://en.wikipedia.org/wiki/Aspen%E2%80%93Pitkin_County_Airport,
19309,KASG,small_airport,Springdale Municipal Airport,36.176399231,-94.1193008423,1353,NA,US,US-AR,Springdale,no,KASG,SPZ,ASG,,http://en.wikipedia.org/wiki/Springdale_Municipal_Airport,
19310,KASH,small_airport,Boire Field,42.7817001343,-71.51480102539999,199,NA,US,US-NH,Nashua,no,KASH,ASH,ASH,,http://en.wikipedia.org/wiki/Nashua_Municipal_Airport,
19311,KASJ,small_airport,Tri County Airport,36.29750061035156,-77.1708984375,68,NA,US,US-NC,Ahoskie,no,KASJ,,ASJ,,http://en.wikipedia.org/wiki/Tri-County_Airport_(North_Carolina),
19312,KASL,small_airport,Harrison County Airport,32.5205001831,-94.307800293,357,NA,US,US-TX,Marshall,no,KASL,ASL,ASL,,http://en.wikipedia.org/wiki/Harrison_County_Airport_(Texas),
19313,KASN,small_airport,Talladega Municipal Airport,33.569900512699995,-86.05090332030001,529,NA,US,US-AL,Talladega,no,KASN,ASN,ASN,,http://en.wikipedia.org/wiki/Talladega_Municipal_Airport,
19314,KAST,medium_airport,Astoria Regional Airport,46.158000946,-123.878997803,15,NA,US,US-OR,Astoria,no,KAST,AST,AST,,http://en.wikipedia.org/wiki/Astoria_Regional_Airport,
19315,KASW,small_airport,Warsaw Municipal Airport,41.27470016479492,-85.84010314941406,850,NA,US,US-IN,Warsaw,no,KASW,,ASW,,,
19316,KASX,small_airport,John F Kennedy Memorial Airport,46.54850006,-90.91899872,827,NA,US,US-WI,Ashland,no,KASX,ASX,ASX,,http://en.wikipedia.org/wiki/John_F._Kennedy_Memorial_Airport,
19317,KASY,small_airport,Ashley Municipal Airport,46.0238990784,-99.3526000977,2032,NA,US,US-ND,Ashley,no,KASY,ASY,ASY,,http://en.wikipedia.org/wiki/Ashley_Municipal_Airport,
19318,KATA,small_airport,Hall Miller Municipal Airport,33.10179901123047,-94.19529724121094,280,NA,US,US-TX,Atlanta,no,KATA,,ATA,,,
3384,KATL,large_airport,Hartsfield Jackson Atlanta International Airport,33.63669967651367,-84.4281005859375,1026,NA,US,US-GA,Atlanta,yes,KATL,ATL,ATL,http://www.atlanta-airport.com/,http://en.wikipedia.org/wiki/Hartsfield-Jackson_Atlanta_International_Airport,
19319,KATS,small_airport,Artesia Municipal Airport,32.8525009155,-104.468002319,3541,NA,US,US-NM,Artesia,no,KATS,ATS,ATS,,http://en.wikipedia.org/wiki/Artesia_Municipal_Airport,
19320,KATW,small_airport,Appleton International Airport,44.258098602299995,-88.5190963745,918,NA,US,US-WI,Appleton,no,KATW,ATW,ATW,http://atwairport.com/,http://en.wikipedia.org/wiki/Outagamie_County_Regional_Airport,Outagamie County Regional Airport
3385,KATY,medium_airport,Watertown Regional Airport,44.91400146,-97.15470123,1749,NA,US,US-SD,Watertown,yes,KATY,ATY,ATY,,http://en.wikipedia.org/wiki/Watertown_Regional_Airport,
19321,KAUG,medium_airport,Augusta State Airport,44.320598602299995,-69.7973022461,352,NA,US,US-ME,Augusta,yes,KAUG,AUG,AUG,,http://en.wikipedia.org/wiki/Augusta_State_Airport,
19322,KAUH,small_airport,Aurora Municipal Al Potter Field,40.89410019,-97.99459839,1803,NA,US,US-NE,Aurora,no,KAUH,,AUH,,,
19323,KAUM,small_airport,Austin Municipal Airport,43.66500092,-92.93340302,1234,NA,US,US-MN,Austin,no,KAUM,AUM,AUM,,http://en.wikipedia.org/wiki/Austin_Municipal_Airport,
19324,KAUN,small_airport,Auburn Municipal Airport,38.95479965,-121.0820007,1539,NA,US,US-CA,Auburn,no,KAUN,AUN,AUN,,http://en.wikipedia.org/wiki/Auburn_Municipal_Airport,
19325,KAUO,small_airport,Auburn Opelika Robert G. Pitts Airport,32.61510086,-85.43399811,777,NA,US,US-AL,Auburn,no,KAUO,AUO,AUO,,http://en.wikipedia.org/wiki/Auburn-Opelika_Robert_G._Pitts_Airport,
3386,KAUS,large_airport,Austin Bergstrom International Airport,30.194499969482422,-97.6698989868164,542,NA,US,US-TX,Austin,yes,KAUS,AUS,AUS,http://www.ci.austin.tx.us/austinairport/,http://en.wikipedia.org/wiki/Austin-Bergstrom_International_Airport,
19326,KAUW,medium_airport,Wausau Downtown Airport,44.9262008667,-89.6266021729,1201,NA,US,US-WI,Wausau,no,KAUW,AUW,AUW,http://www.ci.wausau.wi.us/Departments/Airport/GeneralInformation.aspx,http://en.wikipedia.org/wiki/Wausau_Downtown_Airport,
19327,KAVC,small_airport,Mecklenburg Brunswick Regional Airport,36.68830109,-78.05449677,441,NA,US,US-VA,South Hill,no,KAVC,,AVC,,,
19328,KAVK,small_airport,Alva Regional Airport,36.77320098876953,-98.6698989868164,1474,NA,US,US-OK,Alva,no,KAVK,,AVK,,,
